City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,atafu village,-8.5421,-172.5159,28.12,77,100,5.47,TK,1698332118
365,bubaque,11.2833,-15.8333,28.41,78,47,4.61,GW,1698332120
366,ciudad madero,22.2667,-97.8333,26.11,94,75,0.0,MX,1698332123
367,axim,4.8699,-2.2405,28.17,73,72,3.64,GH,1698332125
368,kruisfontein,-34.0033,24.7314,22.8,52,90,3.28,ZA,1698332129
369,brookings,44.3114,-96.7984,11.0,100,100,2.06,US,1698331830
370,mizdah,31.4451,12.9801,27.86,23,60,6.63,LY,1698332133
371,lebu,-37.6167,-73.65,13.22,72,100,6.65,CL,1698332135
372,vanino,49.0869,140.2543,7.18,62,97,4.23,RU,1698332137
373,agadez,19.75,10.25,33.06,10,4,4.82,NE,1698332140
374,mitsamiouli,-11.3847,43.2844,27.01,83,9,2.84,KM,1698332142
375,guingamp,48.4167,-3.3333,14.31,72,100,5.15,FR,1698332144
376,chul'man,56.8479,124.9104,-20.42,100,72,0.77,RU,1698332146
377,guaratinga,-16.5667,-39.5667,36.17,37,24,4.06,BR,1698332148
378,starodub,52.5844,32.7633,1.59,95,100,5.04,RU,1698332150
379,malvan,16.0667,73.4667,27.9,66,5,4.45,IN,1698332152
380,i-n-salah,27.1935,2.4607,35.76,15,0,2.44,DZ,1698332154
381,parauapebas,-6.0675,-49.9022,29.99,69,40,0.0,BR,1698332016
382,kavieng,-2.5744,150.7967,26.85,82,100,4.03,PG,1698332159
383,dunedin,-45.8742,170.5036,4.89,82,100,5.36,NZ,1698332163
384,mahajanga,-15.7167,46.3167,30.01,70,20,7.2,MG,1698332165
385,valparaiso,-33.0393,-71.6273,17.22,69,100,2.57,CL,1698332167
386,kolondieba,11.0882,-6.8926,37.33,22,100,1.77,ML,1698332169
387,holualoa,19.6228,-155.9522,22.7,72,0,3.13,US,1698332172
388,st ives,50.2086,-5.4875,15.0,94,20,6.69,GB,1698332176
389,rio grande,-32.035,-52.0986,21.06,60,13,3.73,BR,1698332178
390,grivita,44.7333,27.2833,22.06,44,39,3.56,RO,1698332180
391,nouadhibou,20.931,-17.0347,35.99,21,10,8.23,MR,1698332182
392,amga,60.8953,131.9608,-11.53,99,100,0.8,RU,1698332184
393,salinopolis,-0.6136,-47.3561,29.27,66,88,4.94,BR,1698332186
394,santa terezinha,-29.9002,-50.0904,19.52,61,85,3.67,BR,1698332189
395,ashchysay,43.5542,68.8889,5.51,58,100,2.07,KZ,1698332191
396,hamilton,39.1834,-84.5333,19.41,76,100,4.12,US,1698331750
397,antofagasta,-23.65,-70.4,18.6,63,22,3.75,CL,1698332195
398,golfito,8.639,-83.166,25.18,91,100,0.55,CR,1698332197
399,prado,-17.3411,-39.2208,29.17,69,65,8.48,BR,1698332199
400,trincomalee,8.5711,81.2335,28.0,69,58,3.44,LK,1698332201
401,molchanovo,57.5817,83.7692,1.46,83,96,5.86,RU,1698332204
402,worthington,40.0931,-83.018,20.13,71,0,3.6,US,1698332206
403,kourou,5.1552,-52.6478,33.03,52,76,4.97,GF,1698332210
404,polyarnyy,69.1989,33.4478,-3.09,93,100,3.99,RU,1698332212
405,merizo village,13.2658,144.6691,28.31,95,27,3.05,GU,1698332214
406,banda aceh,5.5577,95.3222,26.96,81,85,4.75,ID,1698332216
407,bath,51.3779,-2.3591,16.88,78,14,3.24,GB,1698331961
408,bantay,17.5847,120.3892,26.42,85,100,1.39,PH,1698332220
409,kendari,-3.945,122.4989,22.63,88,38,0.59,ID,1698332223
410,awjilah,29.1081,21.2869,31.42,19,92,1.66,LY,1698332225
411,saynshand,44.8824,110.1163,9.61,20,4,2.94,MN,1698332227
412,quepos,9.4236,-84.1652,26.02,85,100,0.78,CR,1698332229
413,umea,63.8284,20.2597,1.96,80,40,2.06,SE,1698332231
414,bayganin,48.6947,55.8742,0.55,42,66,2.86,KZ,1698332233
415,saverne,48.8333,7.25,15.07,82,100,5.71,FR,1698332235
416,bamboo flat,11.7,92.7167,27.05,89,40,0.51,IN,1698332238
417,tamiahua,21.2667,-97.45,27.28,83,79,3.65,MX,1698332240
418,isla vista,34.4133,-119.861,15.56,79,0,0.45,US,1698332033
419,mersa matruh,31.3525,27.2453,26.11,69,75,3.6,EG,1698332244
420,okhotsk,59.3833,143.3,-6.8,83,100,2.48,RU,1698332246
421,ma'rib,15.4591,45.3253,28.32,39,100,4.66,YE,1698332248
422,cabo san lucas,22.8909,-109.9124,24.86,51,0,1.34,MX,1698331828
423,namdrik,5.5994,168.1028,28.26,74,87,3.57,MH,1698332252
424,mount isa,-20.7333,139.5,21.87,13,0,6.17,AU,1698332254
425,salta,-24.7859,-65.4117,21.43,70,75,2.24,AR,1698332257
426,curuca,-0.7289,-47.8481,33.17,46,56,3.88,BR,1698332259
427,gazojak,41.1875,61.4036,15.7,38,100,3.99,TM,1698332261
428,puerto deseado,-47.7503,-65.8938,10.29,45,100,10.25,AR,1698332263
429,ola,59.5833,151.2833,-4.06,64,13,2.72,RU,1698332265
430,berezhani,49.45,24.9333,13.49,82,100,2.96,UA,1698332267
431,belmonte,-15.8631,-38.8828,28.64,71,75,6.08,BR,1698332269
432,hue,16.4667,107.6,26.06,94,75,1.54,VN,1698332271
433,kenai,60.5544,-151.2583,-6.95,93,0,2.57,US,1698332274
434,praia,14.9215,-23.5087,31.3,55,75,10.8,CV,1698332105
435,conceicao da barra,-18.5933,-39.7322,29.99,65,92,4.63,BR,1698332173
436,itagi,-14.1628,-40.0061,34.25,36,100,1.94,BR,1698332280
437,khovd,48.0056,91.6419,7.86,31,100,3.97,MN,1698332282
438,hasaki,35.7333,140.8333,13.22,61,35,1.57,JP,1698332284
439,san andres,12.5847,-81.7006,31.01,74,40,2.06,CO,1698331999
440,antonio enes,-16.2325,39.9086,26.96,80,0,4.67,MZ,1698332288
441,trairi,-3.2778,-39.2689,31.15,52,45,5.69,BR,1698332122
442,kingston,17.997,-76.7936,30.53,71,75,2.06,JM,1698332045
443,joshimath,30.5667,79.5667,12.34,65,27,2.03,IN,1698332297
444,moab,38.5733,-109.5498,16.03,36,100,1.79,US,1698332271
445,muntok,-2.0667,105.1833,27.9,73,37,5.21,ID,1698332301
446,happy valley-goose bay,53.3168,-60.3315,6.17,81,75,5.66,CA,1698332005
447,dawesville,30.9224,-84.0091,25.38,71,0,2.24,US,1698332305
448,mirador,-6.3708,-44.3631,38.25,25,16,2.88,BR,1698332307
449,hacienda huancane,-15.8222,-70.8856,10.57,25,100,1.09,PE,1698332310
450,erenhot,43.6475,111.9767,9.86,24,4,3.55,CN,1698332312
451,takhatgarh,25.3333,73.0,27.12,19,0,1.68,IN,1698332314
452,torbeyevo,54.0797,43.2473,-0.8,61,100,5.21,RU,1698332316
453,dalandzadgad,43.5708,104.425,8.64,28,0,3.12,MN,1698332318
454,danilov,58.1908,40.1717,-3.38,80,41,2.03,RU,1698332320
455,itapolis,-21.5956,-48.8128,34.14,38,83,4.77,BR,1698332245
456,muravlenko,63.7898,74.523,-6.54,93,100,7.48,RU,1698332324
457,keta,5.9179,0.9879,30.12,75,70,5.6,GH,1698332327
458,san juan,-31.5375,-68.5364,24.26,38,0,1.4,AR,1698332252
459,pearsall,28.8922,-99.095,26.88,78,24,4.13,US,1698332331
460,victoria point,-27.5833,153.3,20.51,88,99,3.84,AU,1698332333
461,buy,58.4786,41.53,-2.72,71,15,1.96,RU,1698332335
462,kamaishi,39.2667,141.8833,13.97,83,37,1.61,JP,1698332337
463,bangassou,4.7413,22.8184,26.35,73,75,2.42,CF,1698332339
464,pochaiv,50.0051,25.5118,12.46,83,100,3.32,UA,1698332341
465,luganville,-15.5333,167.1667,25.05,90,100,2.19,VU,1698332343
466,labrador city,52.9463,-66.9114,-0.05,86,75,2.57,CA,1698332345
467,two rivers,44.1539,-87.5693,19.37,98,100,3.6,US,1698332348
468,petukhovo,55.0692,67.9019,-3.5,78,65,7.72,RU,1698332350
469,lyantor,61.6195,72.1555,-4.49,94,100,5.5,RU,1698332352
470,salekhard,66.53,66.6019,-9.2,89,100,2.06,RU,1698332354
471,lazaro cardenas,17.9583,-102.2,26.15,80,72,1.47,MX,1698332356
472,novodvinsk,64.4165,40.8122,-1.23,83,100,2.94,RU,1698332358
473,shahrak,34.1074,64.3052,9.87,61,93,1.34,AF,1698332360
474,santo antonio,-6.3106,-35.4789,34.5,34,32,6.67,BR,1698332362
475,ust-tsilma,65.441,52.1498,-2.99,95,100,2.68,RU,1698332365
476,sao joao da barra,-21.6403,-41.0511,29.05,81,40,4.71,BR,1698332367
477,kostanay,53.1667,63.5833,-1.84,80,75,4.0,KZ,1698332334
478,mahdishahr,35.7108,53.3556,15.52,41,66,1.71,IR,1698332371
479,tamanrasset,22.785,5.5228,31.95,9,0,1.03,DZ,1698332373
480,chateaubourg,48.1112,-1.4002,14.84,90,100,3.47,FR,1698332375
481,tual,-5.6667,132.75,27.06,78,64,7.13,ID,1698332377
482,porto novo,6.4965,2.6036,29.9,65,74,4.52,BJ,1698332379
483,posto fiscal rolim de moura,-13.0833,-62.2667,31.15,52,100,0.67,BR,1698332381
484,akureyri,65.6835,-18.0878,0.96,80,0,1.54,IS,1698332384
485,onguday,50.75,86.15,6.81,71,69,2.19,RU,1698332386
486,bel ombre,-4.6167,55.4167,27.91,83,40,3.6,SC,1698332388
487,korla,41.7597,86.1469,13.48,33,73,1.76,CN,1698332390
488,boyolangu,-8.1181,111.8935,24.86,90,36,1.31,ID,1698332392
489,fort morgan,40.2503,-103.8,4.68,100,85,5.14,US,1698332394
490,gunjur,13.2019,-16.7339,32.04,70,75,2.57,GM,1698332396
491,cold lake,54.4502,-110.2017,-9.03,92,75,3.6,CA,1698332398
492,katsuura,35.1333,140.3,18.45,58,94,1.08,JP,1698332401
493,baiao,-2.7906,-49.6717,36.84,32,17,2.51,BR,1698332404
494,bilajer,40.5681,50.0378,18.9,77,0,0.0,AZ,1698332407
495,morada nova,-5.1067,-38.3725,38.59,21,37,2.77,BR,1698332410
496,tsiombe,-25.3,45.4833,22.26,55,50,4.92,MG,1698332412
497,tete,-16.1564,33.5867,37.05,34,40,5.36,MZ,1698332414
498,praia da vitoria,38.7333,-27.0667,20.14,60,20,5.23,PT,1698332417
499,axum,14.1245,38.7244,14.46,92,100,3.66,ET,1698332420
500,bafilo,9.35,1.2667,33.1,28,38,2.07,TG,1698332423
501,bac lieu,9.285,105.7244,25.88,86,11,1.38,VN,1698332427
502,nchelenge,-9.3451,28.734,28.67,60,93,2.71,ZM,1698332429
503,tobarra,38.5921,-1.6919,19.32,67,100,10.93,ES,1698332435
504,fasa,28.9383,53.6482,23.58,31,40,4.12,IR,1698332438
505,port moresby,-9.4431,147.1797,25.68,89,75,3.09,PG,1698332440
506,gaspe,48.8334,-64.4819,9.95,100,100,0.0,CA,1698332443
507,sola,-13.8833,167.55,25.8,82,97,0.76,VU,1698332445
508,la gi,10.6667,107.7833,24.99,90,10,1.43,VN,1698332447
509,luwuk,-0.9516,122.7875,25.47,50,100,2.33,ID,1698332449
510,port-vila,-17.7338,168.3219,25.44,87,100,6.52,VU,1698332451
511,santa luzia,-19.7697,-43.8514,30.99,49,40,2.06,BR,1698332454
512,sakaiminato,35.55,133.2333,14.99,88,40,2.57,JP,1698332456
513,carry-le-rouet,43.3314,5.1524,22.88,60,0,8.23,FR,1698332458
514,thunder bay,48.4001,-89.3168,3.99,81,100,5.66,CA,1698332428
515,talen,23.5667,76.7167,23.28,30,0,1.95,IN,1698332462
516,ostrovskoye,57.8057,42.2433,-3.18,78,31,1.91,RU,1698332466
517,severo-yeniseyskiy,60.3725,93.0408,0.88,97,100,2.68,RU,1698332470
518,juan de ayolas,-27.4,-56.9,24.06,50,32,3.29,PY,1698332472
519,tocopilla,-22.092,-70.1979,20.13,69,16,2.47,CL,1698332475
520,riachao das neves,-11.7461,-44.91,37.41,23,71,2.64,BR,1698332477
521,patterson,37.4716,-121.1297,10.03,81,0,3.36,US,1698332479
522,tarko-sale,64.9225,77.785,-6.81,91,100,7.45,RU,1698332484
523,soio,-6.1349,12.3689,26.68,80,65,5.51,AO,1698332486
524,ngama,11.7833,17.1667,37.54,12,15,2.11,TD,1698332488
525,obo,5.3998,26.4869,25.84,82,69,1.82,CF,1698332491
526,dauphin,51.1494,-100.0502,-3.92,74,100,2.57,CA,1698332495
527,al kharj,24.155,47.3346,30.32,33,24,2.91,SA,1698332497
528,rio preto da eva,-2.6994,-59.6997,37.98,32,46,2.27,BR,1698332499
529,correntina,-13.3433,-44.6367,34.56,30,94,0.72,BR,1698332501
530,darwin,-12.4611,130.8418,29.99,72,20,2.57,AU,1698332506
531,san-pedro,4.7485,-6.6363,28.3,74,38,3.27,CI,1698332509
532,general acha,-37.377,-64.6043,25.03,37,0,7.23,AR,1698332511
533,gore,-46.1028,168.9436,0.75,99,100,2.84,NZ,1698332411
534,aral,40.5156,81.2636,16.45,22,100,1.31,CN,1698332515
535,dunda,-8.1167,34.25,30.7,27,91,2.97,TZ,1698332518
536,sengiley,53.9622,48.7944,0.99,76,41,2.3,RU,1698332520
537,essaouira,31.5125,-9.77,26.72,53,2,5.66,MA,1698332522
538,terenozek,45.05,64.9833,8.56,45,100,2.91,KZ,1698332524
539,las trojes,14.0667,-85.9833,24.02,79,99,1.57,HN,1698332527
540,ketchikan,55.3422,-131.6461,7.99,60,0,1.54,US,1698332529
541,ouahigouya,13.5828,-2.4216,37.19,16,94,2.31,BF,1698332481
542,jieyang,23.5289,116.3642,23.96,87,16,0.71,CN,1698332534
543,jiangmen,22.5833,113.0833,27.21,81,29,1.67,CN,1698332536
544,inhambane,-23.865,35.3833,25.99,54,20,7.2,MZ,1698332281
545,luba,3.4568,8.5547,28.94,78,99,0.83,GQ,1698332542
546,antsohihy,-14.8796,47.9875,28.72,69,27,4.33,MG,1698332546
547,dire,12.2833,-10.9667,35.63,30,94,0.6,ML,1698332548
548,tabou,4.423,-7.3528,27.6,78,31,3.69,CI,1698332550
549,shenjiamen,29.9576,122.298,19.76,87,97,0.54,CN,1698332553
550,big spring,32.2504,-101.4787,19.57,70,0,3.6,US,1698332555
551,koryazhma,61.3143,47.1691,-2.27,84,38,2.46,RU,1698332558
552,fredericton,45.9454,-66.6656,18.24,78,82,0.61,CA,1698332060
553,benguela,-12.5763,13.4055,24.51,79,100,3.88,AO,1698332562
554,sidi ifni,29.3797,-10.173,27.86,80,4,3.44,MA,1698332564
555,guichon,-32.35,-57.2,20.36,41,45,2.7,UY,1698332479
556,huanggang,23.677,116.9996,23.94,88,18,0.78,CN,1698332568
